cartodb_id,the_geom,time,latitude,longitude,depth,mag,magtype,nst,gap,dmin,rms,net,id,updated,place,type
1636,0101000020E610000069DE718A8E405DC0A089B0E1E9954240,2015-10-11 13:24:14.598+00,37.1712,-117.0087,7.7,-0.1,ml,10,248.8,0.192,0.141,nn,nn00514351,2015-10-11 22:12:49.706+00,"36km NW of Beatty, Nevada",earthquake
1637,0101000020E610000051B81E85EBD550C014AE47E17A243240,2015-10-11 13:13:40.5+00,18.1425,-67.3425,9,2.4,Md,5,302.4,0.2587148,0.14,pr,pr15284005,2015-10-11 17:27:10.099+00,"18km WNW of Puerto Real, Puerto Rico",earthquake
1638,0101000020E610000016FBCBEEC92F63C09EEFA7C64BFF4D40,2015-10-11 13:12:32+00,59.9945,-153.4934,142.6,2.7,ml,,,,0.57,ak,ak11736605,2015-10-16 23:34:13.376+00,"68km SW of Redoubt Volcano, Alaska",earthquake
1639,0101000020E6100000044070F060AA5EC083948E28A3C74740,2015-10-11 13:12:07.8+00,47.5596667,-122.6621667,16.062,1.28,ml,6,236,0.08579,0.09,uw,uw61076912,2015-10-12 18:33:56.01+00,"0km NNE of Navy Yard City, Washington",earthquake
1640,0101000020E610000084D5B37BCD955EC00D2E6700B9174740,2015-10-11 13:10:31.81+00,46.1853333,-122.3406667,9.523,0.2,ml,9,126,0.01323,0.14,uw,uw61076907,2015-10-12 18:31:49.19+00,"31km NNE of Amboy, Washington",earthquake
1641,0101000020E610000054F943D815DC5CC0E17A14AE47614040,2015-10-11 12:57:04.85+00,32.76,-115.4388333,7.66,0.99,ml,14,154,0.04569,0.15,ci,ci37474336,2015-10-12 18:23:36.582+00,"8km SW of Holtville, California",earthquake
1642,0101000020E61000003E7958A835415DC09031772D21974240,2015-10-11 12:43:28.012+00,37.1807,-117.0189,9.6,-0.1,ml,8,275.35,0.201,0.1523,nn,nn00514349,2015-10-11 21:54:21.972+00,"38km NW of Beatty, Nevada",earthquake
1643,0101000020E610000037F8C264AAE85DC0BC74931804EE4440,2015-10-11 12:41:05.949+00,41.8595,-119.6354,7.3,1.2,ml,5,208.62,0.152,0.1475,nn,nn00514438,2015-10-12 18:26:57.26+00,"69km ESE of Lakeview, Oregon",earthquake
1644,0101000020E6100000770B24287E405DC03B4ED1915C964240,2015-10-11 12:37:45.362+00,37.1747,-117.0077,9.7,-0.5,ml,8,261.21,0.196,0.1433,nn,nn00514345,2015-10-11 21:26:52.731+00,"36km NW of Beatty, Nevada",earthquake
1645,0101000020E6100000BF0E9C33A2405DC0F4B9DA8AFD954240,2015-10-11 12:34:51.807+00,37.1718,-117.0099,11.3,1.5,ml,25,53.8,0.193,0.1099,nn,nn00514317,2015-10-12 16:16:42.847+00,"36km NW of Beatty, Nevada",earthquake
1646,0101000020E6100000C5364EAFB9AC5EC0CFF753E3A5CB4340,2015-10-11 12:29:39.96+00,39.591,-122.6988333,6.09,2.42,md,35,69,0.06499,0.08,nc,nc72535340,2015-10-13 18:38:27.873+00,"44km W of Willows, California",earthquake
1647,0101000020E6100000B0726891ED405DC01E166A4DF3964240,2015-10-11 12:25:34.659+00,37.1793,-117.0145,9.9,0,ml,10,251.44,0.2,0.1181,nn,nn00514348,2015-10-11 21:38:59.01+00,"37km NW of Beatty, Nevada",earthquake
1648,0101000020E61000003F355EBA49E85DC0492EFF21FDEE4440,2015-10-11 12:08:58.651+00,41.8671,-119.6295,8.6,1.7,ml,4,222.19,0.151,0.0873,nn,nn00514435,2015-10-12 18:17:24.473+00,"69km ESE of Lakeview, Oregon",earthquake
1649,0101000020E6100000F4FDD478E9B25EC00C2E6700B9674340,2015-10-11 12:00:21.63+00,38.8103333,-122.7955,3.33,1.37,md,15,74,0.002367,0.03,nc,nc72535335,2015-10-14 20:00:16.09+00,"4km NW of The Geysers, California",earthquake
1650,0101000020E61000004703780B24BE62C054E3A59BC4845040,2015-10-11 11:56:09+00,66.0745,-149.9419,13.5,0.8,ml,,,,0.61,ak,ak11741202,2015-10-16 23:34:19.808+00,"123km NNE of Manley Hot Springs, Alaska",earthquake
1651,0101000020E6100000A486DB4628B75DC053B7692222D24240,2015-10-11 11:55:29.91+00,37.6416667,-118.8618333,5.61,0.35,md,11,73,0.02094,0.04,nc,nc72535330,2015-10-15 01:38:55.45+00,"9km E of Mammoth Lakes, California",earthquake
1652,0101000020E6100000301E4A59AB235EC0F6FC1F1620FF4140,2015-10-11 11:51:21.26+00,35.9931667,-120.5573333,4.15,0.38,md,22,67,0.01923,0.05,nc,nc72535325,2015-10-16 23:51:29.17+00,"24km SW of Coalinga, California",earthquake
1653,0101000020E610000013995E07F3FC5BC060B994A938D34340,2015-10-11 11:43:50.58+00,39.6501667,-111.9523333,0.67,1.55,ml,24,39,0.121,0.24,uu,uu60125997,2015-10-14 17:29:08.83+00,"11km SW of Nephi, Utah",earthquake
1654,0101000020E6100000B2B38DE4172F5DC0DB25BBE35EC34040,2015-10-11 11:42:53.17+00,33.5263333,-116.7358333,3.18,0.18,ml,15,91,0.03898,0.06,ci,ci37474320,2015-10-12 18:20:14.567+00,"7km WSW of Anza, California",earthquake
1655,0101000020E6100000E86A2BF697C162C0CCEEC9C342895040,2015-10-11 11:40:56+00,66.1447,-150.0498,2.7,2.1,ml,,,,0.61,ak,ak11736603,2015-10-16 23:32:55.848+00,"124km ESE of New Allakaket, Alaska",earthquake
1656,0101000020E6100000DC240681954362C0DBF97E6ABCBC4F40,2015-10-11 11:31:19+00,63.4745,-146.112,15.4,0.9,ml,,,,0.71,ak,ak11741200,2015-10-16 23:34:19.005+00,"62km SW of Deltana, Alaska",earthquake
1657,0101000020E6100000E7FBA9F1D2C162C04D158C4AEA885040,2015-10-11 11:28:07+00,66.1393,-150.057,1,1.4,ml,,,,0.69,ak,ak11736598,2015-10-16 23:32:58.156+00,"124km ESE of New Allakaket, Alaska",earthquake
1658,0101000020E61000008EAC57EC0A245DC01184752D6BBD4040,2015-10-11 11:18:53.1+00,33.4798333,-116.5631667,8.23,1.04,ml,40,39,0.03583,0.14,ci,ci37474312,2015-10-12 13:08:20.71+00,"13km SE of Anza, California",earthquake
1659,0101000020E61000006C787AA52C9F61C0891F63EE5AAA4E40,2015-10-11 11:18:31+00,61.3309,-140.9742,9,1.1,ml,,,,0.4,ak,ak11736597,2015-10-16 23:33:43.28+00,"161km NNE of Cape Yakataga, Alaska",earthquake
1660,0101000020E6100000036CAC6903E95CC0B271B32E24954040,2015-10-11 11:10:37.29+00,33.1651667,-115.6408333,3.56,1.28,ml,37,40,0.02357,0.2,ci,ci37474304,2015-10-12 18:17:34.901+00,"13km WNW of Calipatria, California",earthquake
1661,0101000020E61000000E1714619EFC5BC02605CC327AD34340,2015-10-11 11:00:45.1+00,39.6521667,-111.9471667,1.09,1.58,ml,19,57,0.178,0.2,uu,uu60125987,2015-10-14 17:18:42.05+00,"11km SW of Nephi, Utah",earthquake
1662,0101000020E6100000A9F1D24D62FC5BC04C63C5BA02D44340,2015-10-11 10:58:35.37+00,39.6563333,-111.9435,-1.97,1.5,md,18,58,0.18,0.18,uu,uu60125982,2015-10-14 17:08:13.5+00,"10km WSW of Nephi, Utah",earthquake
1663,0101000020E610000079FFC46D592F5DC06A90381A76CD4040,2015-10-11 10:58:14.67+00,33.6051667,-116.7398333,12.32,0.36,ml,20,69,0.02326,0.17,ci,ci37474296,2015-10-12 13:07:52.802+00,"8km NW of Anza, California",earthquake
1664,0101000020E6100000D712F241CF7861C0F54A5986382E5040,2015-10-11 10:57:49+00,64.7222,-139.7753,11.9,1.5,ml,,,,0.47,ak,ak11741197,2015-10-16 23:34:18.314+00,"64km E of Eagle Village, Alaska",earthquake
1665,0101000020E61000003411363CBD0A5EC0A60A462575B24340,2015-10-11 10:50:18.186+00,39.3942,-120.1678,11.4,-0.3,ml,8,146.25,0.105,0.1318,nn,nn00514346,2015-10-11 21:23:32.635+00,"7km N of Truckee, California",earthquake
1666,0101000020E6100000687B4F40EE3D5DC0F4FDD478E9E64040,2015-10-11 10:42:57.28+00,33.804,-116.9676667,10.72,0.57,ml,17,66,0.09971,0.21,ci,ci37474288,2015-10-12 13:07:56.312+00,"2km NNW of San Jacinto, California",earthquake
1667,0101000020E6100000A52C431CEB6258C0705F07CE19294240,2015-10-11 10:27:13.67+00,36.3211,-97.5456,2.11,3.7,mb_lg,,39,0.397,0.39,us,us10003mu5,2015-10-12 02:15:59.912+00,"23km W of Perry, Oklahoma",earthquake
1668,0101000020E6100000FE65F7E461D763C024287E8CB9E34B40,2015-10-11 10:25:16+00,55.7791,-158.7307,88.1,1.9,ml,,,,0.11,ak,ak11741196,2015-10-16 23:34:41.087+00,"53km S of Chignik Lake, Alaska",earthquake
1669,0101000020E61000007A36AB3E572F5DC05839B4C876864240,2015-10-11 10:24:46.269+00,37.0505,-116.7397,7.1,-1,ml,4,142.52,0.095,0.0474,nn,nn00514344,2015-10-11 21:26:32.829+00,"15km N of Beatty, Nevada",earthquake
1670,0101000020E61000001DC9E53FA4E75DC0AD69DE718AEE4440,2015-10-11 10:24:27.623+00,41.8636,-119.6194,7.1,1.3,ml,5,180.63,0.159,0.1803,nn,nn00514430,2015-10-12 18:11:16.567+00,"70km ESE of Lakeview, Oregon",earthquake
1671,0101000020E61000001DC9E53FA45762C0A54E401361BB4E40,2015-10-11 10:19:59+00,61.4639,-146.7388,12.6,1.3,ml,,,,0.72,ak,ak11741195,2015-10-16 23:34:17.43+00,"42km NNW of Valdez, Alaska",earthquake
1672,0101000020E61000006E1283C0CA355DC0022B8716D9EE4040,2015-10-11 09:57:38.91+00,33.866,-116.8405,11.83,0.51,ml,22,77,0.04831,0.14,ci,ci37474280,2015-10-12 13:08:12.684+00,"7km SSE of Banning, California",earthquake
1673,0101000020E610000047B6F3FDD4805DC09E1BE43FEEFD4040,2015-10-11 09:54:27.88+00,33.9838333,-118.013,4.37,1.08,ml,19,141,0.01708,0.15,ci,ci37474272,2015-10-12 17:56:56.88+00,"2km ENE of Whittier, California",earthquake
1674,0101000020E610000022DBF97E6A505EC0D022DBF97E524240,2015-10-11 09:53:50.8+00,36.6445,-121.2565,3.58,0.73,md,19,94,0.02575,0.09,nc,nc72535310,2015-10-15 01:38:53.29+00,"21km SSE of Ridgemark, California",earthquake
1675,0101000020E6100000148C4AEA04666640E2E995B20CD14940,2015-10-11 09:30:56+00,51.6332,179.1881,15.4,3.6,ml,,,,0.38,ak,ak11736551,2015-10-16 23:34:44.466+00,"45km SW of Semisopochnoi Island, Alaska",earthquake
1676,0101000020E6100000F4FDD478E97E58C04160E5D0229B4240,2015-10-11 09:30:33.99+00,37.212,-97.983,4.27,1.99,ml,18,70,0.01756,0.06,ismpkansas,ismpkansas70143083,2015-10-12 20:42:15.17+00,"7km NNE of Anthony, Kansas",earthquake
1677,0101000020E6100000855AD3BCE31C63C0C56D3480B7084E40,2015-10-11 09:27:33+00,60.0681,-152.9028,95.7,1.6,ml,,,,0.7,ak,ak11741193,2015-10-16 23:34:16.624+00,"47km S of Redoubt Volcano, Alaska",earthquake
1678,0101000020E6100000737E2F2ACE7E58C033333333339B4240,2015-10-11 09:20:37.27+00,37.2125,-97.9813333,4.04,2.05,ml,19,70,0.01644,0.05,ismpkansas,ismpkansas70143073,2015-10-12 20:30:02.944+00,"7km NE of Anthony, Kansas",earthquake
1679,0101000020E6100000F9EDEBC039E35CC09CA223B9FC5F4240,2015-10-11 09:16:46.241+00,36.7499,-115.5504,0,0.3,ml,8,288.42,0.342,0.1081,nn,nn00514358,2015-10-11 23:23:34.163+00,"71km NNE of Pahrump, Nevada",earthquake
1680,0101000020E61000008638D6C56D8662C0371AC05B20794F40,2015-10-11 09:07:43+00,62.9463,-148.2009,60.9,1.1,ml,,,,0.35,ak,ak11741192,2015-10-16 23:34:15.835+00,"62km SE of Cantwell, Alaska",earthquake
1681,0101000020E61000003F355EBA49A662C073B515FBCB8E4F40,2015-10-11 09:07:12+00,63.1156,-149.1965,77.1,1.3,ml,,,,0.58,ak,ak11741191,2015-10-16 23:34:15.147+00,"33km SSW of Cantwell, Alaska",earthquake
1682,0101000020E61000008716D9CEF77F5DC02BB3525271FE4040,2015-10-11 09:00:45.82+00,33.9878333,-117.9995,3.75,1.23,ml,25,138,0.01741,0.16,ci,ci37474264,2015-10-12 17:40:03.665+00,"3km WSW of Hacienda Heights, California",earthquake
1683,0101000020E61000002E90A0F831FC62C0535227A089C04E40,2015-10-11 09:00:18+00,61.5042,-151.8811,4.6,2,ml,,,,0.6,ak,ak11736506,2015-10-16 23:32:57.324+00,"96km NNW of Nikiski, Alaska",earthquake
1684,0101000020E610000008C2BA96B57E58C008AC1C5A649B4240,2015-10-11 08:57:25.52+00,37.214,-97.9798333,4.55,1.94,ml,19,71,0.01454,0.06,ismpkansas,ismpkansas70143068,2015-10-12 20:07:35.01+00,"8km NE of Anthony, Kansas",earthquake
1685,0101000020E61000003D2CD49AE67D5DC0091B9E5E294B4240,2015-10-11 08:52:01.903+00,36.5872,-117.9672,0,0.5,ml,7,130.53,0.173,0.0999,nn,nn00514466,2015-10-12 20:50:57.565+00,"8km ESE of Lone Pine, California",earthquake
1686,0101000020E6100000C139234A7B9758C0006F8104C5474240,2015-10-11 08:49:51.36+00,36.5607,-98.3669,9.42,3.1,mb_lg,,129,0.273,0.31,us,us10003mtz,2015-10-11 12:22:37.373+00,"8km W of Helena, Oklahoma",earthquake
1687,0101000020E610000093A9825149E95DC0D7A3703D0AEF4440,2015-10-11 08:44:23.08+00,41.8675,-119.6451,10.7,1.5,ml,7,191.5,0.141,0.2088,nn,nn00514313,2015-10-11 21:21:13.593+00,"68km ESE of Lakeview, Oregon",earthquake
1688,0101000020E6100000E7FBA9F1D2B55DC087EA9C5555C54240,2015-10-11 08:44:12.7+00,37.5416667,-118.841,3.7,0.42,md,9,278,0.04919,0.02,nc,nc72535295,2015-10-15 01:38:22.6+00,"16km SE of Mammoth Lakes, California",earthquake
1689,0101000020E6100000ACFA5C6DC5CE5DC0B9FC87F4DBC74340,2015-10-11 08:42:11.651+00,39.5614,-119.2308,6.6,0.8,ml,6,187.83,0.191,0.0371,nn,nn00514343,2015-10-11 21:26:19.567+00,"5km SSE of Fernley, Nevada",earthquake
1690,0101000020E610000044696FF0856162C082C0CAA1459E4E40,2015-10-11 08:40:59+00,61.2365,-147.0476,6.3,2.4,ml,,,,0.67,ak,ak11736499,2015-10-16 23:36:36.832+00,"39km WNW of Valdez, Alaska",earthquake
1691,0101000020E6100000B4C876BE9F9E50C0F775E09C11253340,2015-10-11 08:33:50.9+00,19.1448,-66.4785,37,3.3,Md,20,234,0.66475331,0.23,pr,pr15284004,2015-10-11 16:36:18.919+00,"75km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
1692,0101000020E610000033C4B12E6EBF64C0065F984C15144B40,2015-10-11 08:31:48+00,54.1569,-165.9822,4.7,1.4,ml,,,,0.53,ak,ak11736498,2015-10-16 23:33:41.905+00,"13km W of Akutan, Alaska",earthquake
1693,0101000020E61000005BB1BFEC9EE85DC0D8F0F44A59EE4440,2015-10-11 08:25:40.858+00,41.8621,-119.6347,9.6,1.2,ml,6,180.07,0.151,0.1628,nn,nn00514342,2015-10-11 21:25:58.613+00,"69km ESE of Lakeview, Oregon",earthquake
1694,0101000020E61000006FFCE483797E5DC02D86617605004140,2015-10-11 08:23:47.67+00,34.0001667,-117.9761667,4.5,2.67,ml,128,12,0.02305,0.27,ci,ci37474256,2015-10-15 01:19:52.177+00,"1km NW of Hacienda Heights, California",earthquake
1695,0101000020E6100000AF8806CE3E6C5EC0886D9C5E73B94240,2015-10-11 08:23:34.25+00,37.4488333,-121.6913333,8.43,1.17,md,17,62,0.04187,0.06,nc,nc72535280,2015-10-14 06:18:06.46+00,"13km NE of East Foothills, California",earthquake
1696,0101000020E6100000E3BB390172775DC0A69BC420B00A4240,2015-10-11 08:03:24.16+00,36.0835,-117.8663333,1.71,0.23,ml,13,94,0.03541,0.08,ci,ci37474248,2015-10-12 17:47:10.62+00,"8km ENE of Coso Junction, California",earthquake
1697,0101000020E61000004D621058396C5EC051E45AFE8DC04240,2015-10-11 07:51:23.99+00,37.5043333,-121.691,3.48,1.63,md,35,105,0.04041,0.07,nc,nc72535275,2015-10-14 06:09:39.801+00,"17km NE of East Foothills, California",earthquake
1698,0101000020E61000003349D16F84B25EC019309287CF684340,2015-10-11 07:39:20.02+00,38.8188333,-122.7893333,1.28,1.42,md,16,75,0.01181,0.07,nc,nc72535270,2015-10-14 05:45:59.88+00,"5km W of Cobb, California",earthquake
1699,0101000020E610000097FF907EFBE662C04A0C022B873E4F40,2015-10-11 07:38:04+00,62.4885,-151.2182,73.1,1.3,ml,,,,0.42,ak,ak11741187,2015-10-16 23:34:13.245+00,"60km WNW of Talkeetna, Alaska",earthquake
1700,0101000020E61000009AE61DA7E86C62C037F8C264AAB84F40,2015-10-11 07:32:06+00,63.4427,-147.4034,5.4,1.1,ml,,,,0.42,ak,ak11736495,2015-10-16 23:33:41.238+00,"77km E of Cantwell, Alaska",earthquake
1701,0101000020E61000007D3F355EBA0D5DC0E09C11A5BD694240,2015-10-11 07:30:41.598+00,36.8261,-116.2145,8,-0.3,ml,11,139.52,0.082,0.1069,nn,nn00514341,2015-10-11 21:25:39.994+00,"49km E of Beatty, Nevada",earthquake
1702,0101000020E6100000E3A59BC420345DC016AD927EB1CC4040,2015-10-11 07:28:49.63+00,33.5991667,-116.8145,8.14,0.83,ml,42,38,0.04145,0.14,ci,ci37474224,2015-10-12 13:09:32.59+00,"14km WNW of Anza, California",earthquake
1703,0101000020E610000062105839B4B85EC014820B68D8054440,2015-10-11 07:26:51.23+00,40.0456667,-122.886,7.65,1.8,md,27,43,0.1507,0.29,nc,nc72535265,2015-10-14 07:15:41.37+00,"41km W of Rancho Tehama Reserve, California",earthquake
1704,0101000020E61000006ABC7493184858C0F54A598638064240,2015-10-11 07:25:30.11+00,36.0486,-97.1265,4.61,2.6,mb_lg,,56,0.251,0.29,us,us10003mtu,2015-10-11 07:41:10.757+00,"9km SW of Stillwater, Oklahoma",earthquake
1705,0101000020E610000029A913D044405DC082734694F6964240,2015-10-11 07:23:44.75+00,37.1794,-117.0042,8.6,-0.3,ml,6,272.12,0.201,0.114,nn,nn00514340,2015-10-11 21:25:17.792+00,"37km NW of Beatty, Nevada",earthquake
1706,0101000020E610000039B4C876BE6763C01506C0D3BF613340,2015-10-11 07:17:46.46+00,19.3818333,-155.242,2.339,2.46,ml,29,82,0.008326,0.08,hv,hv61058746,2015-10-14 01:15:51.57+00,"5km S of Volcano, Hawaii",earthquake
1707,0101000020E61000006E1283C0CA6763C0BFF7922122623340,2015-10-11 07:13:08.68+00,19.3833333,-155.2435,2.959,2.58,ml,32,69,0.007684,0.07,hv,hv61058731,2015-10-14 02:41:51.958+00,"5km S of Volcano, Hawaii",earthquake
1708,0101000020E6100000ED9E3C2CD4E862C0C442AD69DE894E40,2015-10-11 07:08:51+00,61.0771,-151.2759,71.3,1.2,ml,,,,0.37,ak,ak11741185,2015-10-16 23:34:11.718+00,"43km N of Nikiski, Alaska",earthquake
1709,0101000020E610000016D9CEF7532F5DC03DDE9A2ACEBE4040,2015-10-11 06:55:56.08+00,33.4906667,-116.7395,9.97,0.44,ml,17,74,0.06059,0.09,ci,ci37474216,2015-10-12 13:08:49.51+00,"9km SW of Anza, California",earthquake
1710,0101000020E6100000789CA223B99062C054C1A8A44EE84E40,2015-10-11 06:53:06+00,61.8149,-148.5226,30.5,1.7,ml,,,,0.54,ak,ak11736454,2015-10-16 23:32:59.133+00,"17km E of Sutton-Alpine, Alaska",earthquake
1711,0101000020E61000002B8716D9CE6763C02F359DF8C5623340,2015-10-11 06:52:22.16+00,19.3858333,-155.244,2.649,2.49,ml,32,57,0.006908,0.07,hv,hv61058691,2015-10-14 02:30:29.458+00,"5km S of Volcano, Hawaii",earthquake
1712,0101000020E6100000271B6A6FCB2E5DC054B7692222DA4040,2015-10-11 06:36:45.03+00,33.7041667,-116.7311667,17.97,1.22,ml,63,21,0.0158,0.16,ci,ci37474208,2015-10-12 17:29:39.02+00,"4km SSW of Idyllwild, California",earthquake
1713,0101000020E6100000B187516B75005CC0AE47E17A14664740,2015-10-11 06:30:16.28+00,46.7975,-112.0071667,8.29,1.55,ml,12,173,0.149,0.1,mb,mb80101094,2015-10-12 14:28:17.29+00,"8km NNE of Helena Valley Northwest, Montana",earthquake
1714,0101000020E6100000CDCCCCCCCC405DC0CA54C1A8A4964240,2015-10-11 06:21:28.217+00,37.1769,-117.0125,10.2,1.1,ml,19,151.18,0.197,0.1423,nn,nn00514310,2015-10-11 21:20:54.614+00,"37km NW of Beatty, Nevada",earthquake
1715,0101000020E6100000FED478E926BD5EC02930534953624340,2015-10-11 06:20:18.74+00,38.7681667,-122.9555,3.96,1.55,md,10,83,0.04642,0.07,nc,nc71097609,2015-10-14 05:05:21.45+00,"6km SE of Cloverdale, California",earthquake
1716,0101000020E6100000F63EFACB13BD5EC0273108AC1C624340,2015-10-11 06:20:08.7+00,38.7665,-122.9543333,3.7,1.67,md,22,55,0.0474,0.05,nc,nc72535260,2015-10-14 04:57:51.585+00,"6km SE of Cloverdale, California",earthquake
1717,0101000020E610000066666666669662C07958A835CD335040,2015-10-11 06:05:30+00,64.8094,-148.7,15.2,0.6,ml,,,,0.27,ak,ak11736453,2015-10-16 23:33:40.404+00,"32km W of Ester, Alaska",earthquake
1718,0101000020E61000005D8FC2F528485EC087EA9C5555E54140,2015-10-11 05:55:38.57+00,35.7916667,-121.1275,5.59,0.79,md,13,78,0.04,0.04,nc,nc72535255,2015-10-14 04:44:16.31+00,"17km NNE of San Simeon, California",earthquake
1719,0101000020E6100000AA60545227EE62C0AB8BDB6800374E40,2015-10-11 05:47:33+00,60.4297,-151.4423,15,1.2,ml,,,,0.41,ak,ak11736452,2015-10-16 23:34:39.515+00,"8km W of Kalifornsky, Alaska",earthquake
1720,0101000020E6100000A6E8482EFF5762C08F31772D21DF4E40,2015-10-11 05:41:18+00,61.7432,-146.7499,41.1,2.1,ml,,,,0.57,ak,ak11736447,2015-10-16 23:37:52.502+00,"71km NNW of Valdez, Alaska",earthquake
1721,0101000020E61000003C0AD7A3700763C099BB96900F5A4E40,2015-10-11 05:39:48+00,60.7036,-152.2325,15.1,1,ml,,,,0.42,ak,ak11741180,2015-10-16 23:34:10.668+00,"37km NE of Redoubt Volcano, Alaska",earthquake
1722,0101000020E61000008004C58F31975DC0B0506B9A779C4240,2015-10-11 05:35:20.391+00,37.2224,-118.3624,4.7,1,ml,6,149.99,0.154,0.1145,nn,nn00514309,2015-10-12 01:14:09.074+00,"9km NW of Big Pine, California",earthquake
1723,0101000020E6100000696FF085C9B062C002098A1F632E4E40,2015-10-11 05:31:33+00,60.3624,-149.5246,34.5,1.8,ml,,,,0.55,ak,ak11736443,2015-10-16 23:33:01.688+00,"23km NNW of Bear Creek, Alaska",earthquake
1724,0101000020E61000005D7924B9D7FC5CC044B7A8609EE04040,2015-10-11 05:25:32.37+00,33.7548333,-115.9506667,0.5,0.78,ml,24,112,0.1013,0.22,ci,ci37266461,2015-10-12 18:20:11.657+00,"22km NE of Thermal, California",earthquake
1725,0101000020E61000004D4C721BE8FC5CC02D86617605E04040,2015-10-11 05:25:24.03+00,33.7501667,-115.9516667,0.79,0.51,ml,20,115,0.09838,0.2,ci,ci37474200,2015-10-12 18:08:39.396+00,"21km NE of Thermal, California",earthquake
1726,0101000020E610000013D044D8F0E85DC07D1D386744F14440,2015-10-11 05:17:17.591+00,41.8849,-119.6397,9.8,1.5,ml,7,178.11,0.134,0.1339,nn,nn00514338,2015-10-11 21:25:02.383+00,"67km ESE of Lakeview, Oregon",earthquake
1727,0101000020E61000001F9B898E091E5DC0230736F80CBB4040,2015-10-11 05:15:35.24+00,33.4613333,-116.4693333,10.95,1.45,ml,54,77,0.07184,0.21,ci,ci37474192,2015-10-12 13:09:40.43+00,"22km ESE of Anza, California",earthquake
1728,0101000020E610000087003B92A64C55C02930534953B24140,2015-10-11 05:09:24.23+00,35.3931667,-85.1976667,21.18,2.34,md,15,84,0.1303,0.07,se,se60118661,2015-10-11 13:12:08.9+00,"8km W of Sale Creek, Tennessee",earthquake
1729,0101000020E61000002E90A0F831C262C0B1BFEC9E3C885040,2015-10-11 05:05:40+00,66.1287,-150.0686,3.6,1.2,ml,,,,0.55,ak,ak11736442,2015-10-16 23:33:05.118+00,"124km ESE of New Allakaket, Alaska",earthquake
1730,0101000020E61000001B193FE8B4715DC05EBA490C02034240,2015-10-11 05:03:38.81+00,36.0235,-117.7766667,1.9,0.11,ml,10,61,0.009403,0.05,ci,ci37474184,2015-10-12 17:29:58.298+00,"15km NE of Little Lake, California",earthquake
1731,0101000020E6100000AADB341111795DC033333333331B4240,2015-10-11 04:53:12.48+00,36.2125,-117.8916667,4.09,0.25,ml,6,277,0.09915,0.06,ci,ci37474176,2015-10-12 17:27:23.237+00,"13km SE of Olancha, California",earthquake
1732,0101000020E61000000F0BB5A679B962C06644696FF0D54F40,2015-10-11 04:50:56+00,63.6714,-149.7961,140.7,1.7,ml,,,,0.32,ak,ak11741177,2015-10-16 23:34:09.647+00,"45km WSW of Healy, Alaska",earthquake
1733,0101000020E6100000EC2FBB270FBF62C052B81E85EB855040,2015-10-11 04:50:24+00,66.0925,-149.9706,16,0.9,ml,,,,0.52,ak,ak11741176,2015-10-16 23:34:08.849+00,"125km NNE of Manley Hot Springs, Alaska",earthquake
1734,0101000020E6100000A00491A0D3065DC0C61FFB0F9FA14040,2015-10-11 04:48:21.26+00,33.2626667,-116.1066667,11.79,0.66,ml,15,87,0.1418,0.21,ci,ci37474168,2015-10-12 13:09:55.187+00,"14km N of Ocotillo Wells, California",earthquake
1735,0101000020E61000008A8EE4F21FA261C04672F90FE9C74E40,2015-10-11 04:46:33+00,61.5618,-141.0664,0.6,1.2,ml,,,,0.45,ak,ak11736427,2015-10-16 23:33:39.628+00,"179km E of Chitina, Alaska",earthquake
1736,0101000020E6100000A8A44E4013655DC0A5BDC117267B4240,2015-10-11 04:46:31.713+00,36.9621,-117.5793,0,0.2,ml,5,206.09,0.174,0.0967,nn,nn00514464,2015-10-12 20:23:25.878+00,"58km NE of Lone Pine, California",earthquake
1737,0101000020E61000003B70CE88D2DE62C0CC5D4BC8078D4F40,2015-10-11 04:36:19+00,63.1018,-150.9632,121.1,2.9,ml,,,,0.46,ak,ak11736405,2015-10-16 23:35:31.533+00,"97km NNW of Talkeetna, Alaska",earthquake
1738,0101000020E6100000ECC039234A3F5DC0EA043411368C4240,2015-10-11 04:35:07.995+00,37.0954,-116.9889,6.2,-0.1,ml,9,239.82,0.121,0.1684,nn,nn00514462,2015-10-12 20:14:02.567+00,"29km NW of Beatty, Nevada",earthquake
1739,0101000020E610000076BE9F1A2FFB62C04E621058391C4F40,2015-10-11 04:23:03+00,62.2205,-151.8495,96.4,2.7,ml,,,,0.47,ak,ak11736244,2015-10-16 23:36:15.246+00,"91km W of Talkeetna, Alaska",earthquake
